"Sample","ENSBTAG00000012817-ENSBTAG00000007909","ENSBTAG00000021697-ENSBTAG00000019929","ENSBTAG00000021697-ENSBTAG00000002804","ENSBTAG00000012817-ENSBTAG00000022799","ENSBTAG00000015978-ENSBTAG00000011628","ENSBTAG00000021697-ENSBTAG00000005990","ENSBTAG00000012817-ENSBTAG00000005397","ENSBTAG00000007273-ENSBTAG00000034385","ENSBTAG00000020645-ENSBTAG00000011628","ENSBTAG00000015991-ENSBTAG00000011628","ENSBTAG00000015991-ENSBTAG00000010444","ENSBTAG00000000073-ENSBTAG00000014611","ENSBTAG00000015089-ENSBTAG00000023144","ENSBTAG00000021697-ENSBTAG00000007173","ENSBTAG00000005250-ENSBTAG00000008008","ENSBTAG00000018103-ENSBTAG00000006240","ENSBTAG00000003658-ENSBTAG00000018517","ENSBTAG00000015801-ENSBTAG00000015510","ENSBTAG00000046421-ENSBTAG00000006240","ENSBTAG00000014113-ENSBTAG00000019428"
"Zo_NP_15.NP_Sim_1",101.986241332323,74.2295646435062,56.3834035770764,72.0115717661782,67.9616280728093,51.0956814718168,89.3294150012022,10.3077237879928,67.4919992424146,69.6109910275625,89.4177562700271,103.746774072359,77.8343455723841,65.2363629002674,13.740544449056,81.7041880452256,45.0035766848586,9.95668616565904,13.9045869291455,10.3100555681947
"SW_NP_1.NP_Sim_1",99.7046638558023,19.4119905288666,14.7449887585892,70.4005703404542,68.7069980844568,13.3621810872854,87.3309887566911,26.8622096248804,65.276440096997,69.9599217702438,89.8659700311534,103.302710212173,74.9071949391562,17.0601520410302,13.740544449056,81.9780703316477,58.7571473663667,9.95668616565904,13.9045869291455,10.3100555681947
"SW_NP_3.NP_Sim_1",100.801492803035,19.4119905288666,14.7449887585892,71.1750314385109,70.1687826313255,13.3621810872854,88.2916976418579,10.3077237879928,67.2494375562273,69.2201195146834,88.9156681205036,104.584856216166,76.7490785689646,17.0601520410302,13.740544449056,81.7821500111742,59.3495702955394,9.95668616565904,13.9045869291455,10.3100555681947
"SW_NP_5.NP_Sim_1",89.5644519323146,19.4119905288666,14.7449887585892,63.2406575020834,69.0806941619007,13.3621810872854,78.4492103199141,10.3077237879928,67.4115376758425,69.5842819677805,89.383447547187,104.00531703022,76.1532894815035,17.0601520410302,13.740544449056,81.5233203115393,55.2270657984558,9.95668616565904,13.9045869291455,10.3100555681947
"Zo_PR_2.PR_Sim_1",100.320183996591,76.1559611834581,65.5186005121913,80.9698752390928,62.8132387322417,57.0935987517944,93.2281408344779,10.302559693131,59.5276439497555,62.985395383796,87.5989789019418,97.5581742618952,74.6261342119258,66.0345659794016,15.9025359743293,83.1375479288697,71.5581963820413,35.0222588279592,14.3375143948889,10.3100555681947
"Zo_PR_3.PR_Sim_1",108.991834289447,74.76434676943,64.3213648993405,87.9688899374056,63.8697872264894,56.0503150253854,101.286756783559,37.5756212156852,62.1507741969825,64.5470028930826,89.7708351302876,100.390076050937,75.9861368376798,64.8279020175398,51.9136724967907,84.2031255566744,63.4573423444523,26.1877101789522,14.3375143948889,40.1045022555014
"SW_PR_1.PR_Sim_1",98.53794385086,18.5353894759078,15.946391582983,79.5314033733431,63.3189783099203,13.8958536272217,91.5718945170598,10.302559693131,62.5865798600627,63.8089642629246,88.7443839982738,100.630031932371,78.1974493452605,16.0719709958385,15.9025359743293,84.4914247584453,57.2706416622364,9.35574496718674,14.3375143948889,10.3100555681947
"SW_PR_2.PR_Sim_1",107.779406220177,77.8402868656388,66.9676618829404,86.9903216613694,60.0956580030121,58.3563260967242,100.160040201805,33.3850448702905,58.0383229250229,65.4370817134138,91.0087410817888,97.8813592149739,73.3117779759067,67.4950388519431,48.8102428287736,81.8249717242701,64.9225742477694,28.7502622723838,14.3375143948889,26.490207113905
"SW_PR_4.PR_Sim_1",83.3665267721688,66.5093427976108,57.2194086105444,67.2863326495532,62.1682175882185,49.8615954932907,77.4730068184598,10.302559693131,61.9875215347075,64.0832252770864,89.1258213877956,99.9446529082564,76.0009024705156,57.6700171196768,15.9025359743293,84.1709389426107,55.6064991659524,9.35574496718674,14.3375143948889,10.3100555681947
"SW_PR_5.PR_Sim_1",101.702903718409,45.3660953563655,39.0294211019334,82.0858883772869,63.1336379848439,34.0106487392687,94.5131104569883,44.3801675610314,62.9627233555772,64.1637408946782,89.2378010910859,102.020963000543,80.4096413976599,39.3367816581172,46.6160724138696,85.2309442611967,52.5236782689072,9.35574496718674,14.3375143948889,10.3100555681947
"SW_PR_7.PR_Sim_1",105.335099215666,82.0990318478204,70.6315511810964,85.0174860333169,59.2952779067305,61.5490778317218,97.888531233411,10.302559693131,61.9271089083686,64.4525994781289,89.6395405229519,98.0018171607785,75.4379466159759,71.1877816411497,15.9025359743293,81.9016836821659,63.6454986982622,9.35574496718674,14.3375143948889,10.3100555681947
"Zo_PR_2.PR_Cont_1",103.093983189676,75.6148159936185,64.0237692507861,81.1117357530563,65.9354223672762,55.4544714759909,90.6685652048349,9.9167067097115,62.4865143968653,66.1161362066302,92.1794610396716,114.808714628704,75.7888025721253,69.4895490170483,12.8114422484973,78.9095743037468,69.4720734065418,36.321476042552,13.6083777505982,10.4630296444522
"Zo_PR_3.PR_Cont_1",112.00539995451,74.2330900431402,62.8538490141395,88.1230128368478,67.0444874724317,54.4411398781874,98.5059321103627,36.1683335142046,65.240029488048,67.7553647000955,94.4648819326328,118.141362116365,77.1699939146667,68.2197513999782,41.8228273888929,79.9209618066547,61.6073820810306,27.1591930305408,13.6083777505982,40.6995474660461
