"feature","shap_importance","dataset","seed"
"ENSBTAG00000002278-ENSBTAG00000019929",0.0107441691662545,"vivo",893
"ENSBTAG00000002278-ENSBTAG00000015910",0.010996540049256,"vivo",893
"ENSBTAG00000022120-ENSBTAG00000008165",0,"vivo",893
"ENSBTAG00000022120-ENSBTAG00000013745",0,"vivo",893
"ENSBTAG00000022120-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000022120-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000022120-ENSBTAG00000017060",0,"vivo",893
"ENSBTAG00000022120-ENSBTAG00000006240",0.000432918519972091,"vivo",893
"ENSBTAG00000012413-ENSBTAG00000015457",0,"vivo",893
"ENSBTAG00000012413-ENSBTAG00000014064",0,"vivo",893
"ENSBTAG00000012413-ENSBTAG00000010543",0,"vivo",893
"ENSBTAG00000020194-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000020194-ENSBTAG00000015457",0,"vivo",893
"ENSBTAG00000020194-ENSBTAG00000014064",0,"vivo",893
"ENSBTAG00000020194-ENSBTAG00000010543",0,"vivo",893
"ENSBTAG00000020194-ENSBTAG00000009155",0,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000011578",0,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000015457",0,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000014064",0,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000010543",0,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000027464",6.88646808438475e-05,"vivo",893
"ENSBTAG00000005198-ENSBTAG00000019866",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000011578",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000015457",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000014064",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000010543",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000027464",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000020644",2.35969387755102e-05,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000019866",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000011154",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000014357",0,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000026676",0.000190657513005202,"vivo",893
"ENSBTAG00000005691-ENSBTAG00000015127",0,"vivo",893
"ENSBTAG00000016177-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000038045-ENSBTAG00000018572",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000011578",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000001882",0,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000011741",0.000360331632653061,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000001462",0.000157206632653061,"vivo",893
"ENSBTAG00000008300-ENSBTAG00000033669",0.000428973100787978,"vivo",893
