"feature","shap_importance","dataset","seed"
"ENSBTAG00000008300.ENSBTAG00000018993",0.0114780878835786,"vitro",53
"ENSBTAG00000009208.ENSBTAG00000044190",0.00543128111739042,"vitro",53
"ENSBTAG00000008300.ENSBTAG00000017489",0.0116415788194599,"vitro",53
"ENSBTAG00000005947.ENSBTAG00000015739",0.00288981853416383,"vitro",53
"ENSBTAG00000014583.ENSBTAG00000011515",0.0282504558493694,"vivo",22
"ENSBTAG00000025644.ENSBTAG00000011515",0.0338843027434163,"vivo",22
"ENSBTAG00000017745.ENSBTAG00000015361",0.14587867997411,"vivo",22
"ENSBTAG00000014906.ENSBTAG00000011515",0.0263614636885407,"vivo",22
"ENSBTAG00000010452.ENSBTAG00000011515",0.0282150928965175,"vivo",22
"ENSBTAG00000010562.ENSBTAG00000011515",0.0254965795432123,"vivo",22
"ENSBTAG00000014737.ENSBTAG00000037649",0.0103740601876027,"vivo",22
"ENSBTAG00000015089.ENSBTAG00000023144",0.108133598887783,"vivo",22
"ENSBTAG00000001941.ENSBTAG00000023144",0.103367175320642,"vivo",22
"ENSBTAG00000001492.ENSBTAG00000007213",0.000113279815894612,"vivo",22
"ENSBTAG00000001292.ENSBTAG00000032007",0.00302427363479162,"vivo",22
"ENSBTAG00000034077.ENSBTAG00000003848",0.00123041832774187,"vivo",22
"ENSBTAG00000017246.ENSBTAG00000010444",0.0513859332205652,"vivo",22
"ENSBTAG00000003329.ENSBTAG00000002081",0.0120672708065503,"vivo",22
"ENSBTAG00000012519.ENSBTAG00000031753",0.0106944391969505,"vivo",22
"ENSBTAG00000034077.ENSBTAG00000017846",0.00125462487410852,"vivo",22
"ENSBTAG00000026236.ENSBTAG00000019929",0.00259492642146319,"vivo",22
"ENSBTAG00000021105.ENSBTAG00000014031",0.00664932732634053,"vivo",22
"ENSBTAG00000014465.ENSBTAG00000019929",0.000835194822703573,"vivo",22
"ENSBTAG00000005077.ENSBTAG00000015910",0.00195050216585969,"vivo",22
"ENSBTAG00000008300.ENSBTAG00000008165",0.0186653145997778,"vitro",22
"ENSBTAG00000004148.ENSBTAG00000003255",0.0189586695743441,"vitro",22
"ENSBTAG00000013103.ENSBTAG00000010682",0.0501293405675764,"vitro",22
"ENSBTAG00000021466.ENSBTAG00000010682",0.0521262433205918,"vitro",22
"ENSBTAG00000000575.ENSBTAG00000015296",0.0191670637586102,"vitro",22
"ENSBTAG00000021945.ENSBTAG00000011741",0.00344447926298968,"vitro",22
"ENSBTAG00000005947.ENSBTAG00000015910",0.0358533087844317,"vitro",22
"ENSBTAG00000015991.ENSBTAG00000024015",0.00466265330212189,"vitro",22
"ENSBTAG00000021217.ENSBTAG00000010682",0.023700393335162,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000011741",0.00836264007491467,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000001462",0.00668218835708812,"vitro",22
"ENSBTAG00000000476.ENSBTAG00000003781",0.014817875386658,"vitro",22
"ENSBTAG00000000575.ENSBTAG00000012897",0.0265185893515718,"vitro",22
"ENSBTAG00000005339.ENSBTAG00000000782",0.0149260392165519,"vitro",22
"ENSBTAG00000000575.ENSBTAG00000020679",0.0200530101223834,"vitro",22
"ENSBTAG00000007773.ENSBTAG00000010347",0.0166578176721685,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000018993",0.0367865860082891,"vitro",22
"ENSBTAG00000009208.ENSBTAG00000044190",0.0829511748013488,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000017489",0.0435224363675797,"vitro",22
"ENSBTAG00000005947.ENSBTAG00000015739",0.0129371487080395,"vitro",22
"ENSBTAG00000014583.ENSBTAG00000011515",0.0332292748953384,"vivo",17
"ENSBTAG00000025644.ENSBTAG00000011515",0.0326661003908279,"vivo",17
"ENSBTAG00000017745.ENSBTAG00000015361",0.0104024517619884,"vivo",17
"ENSBTAG00000014906.ENSBTAG00000011515",0.028864340247988,"vivo",17
"ENSBTAG00000010452.ENSBTAG00000011515",0.0360519398563879,"vivo",17
"ENSBTAG00000010562.ENSBTAG00000011515",0.0299215180189037,"vivo",17
"ENSBTAG00000014737.ENSBTAG00000037649",0.136539863730205,"vivo",17
"ENSBTAG00000015089.ENSBTAG00000023144",0.00399986561835069,"vivo",17
"ENSBTAG00000001941.ENSBTAG00000023144",0.00459223409732933,"vivo",17
"ENSBTAG00000001492.ENSBTAG00000007213",0.000511045002772295,"vivo",17
"ENSBTAG00000001292.ENSBTAG00000032007",0.00142577104899037,"vivo",17
"ENSBTAG00000034077.ENSBTAG00000003848",0.0133636940386612,"vivo",17
"ENSBTAG00000017246.ENSBTAG00000010444",0.0947359739613606,"vivo",17
"ENSBTAG00000003329.ENSBTAG00000002081",0.0151104110795297,"vivo",17
"ENSBTAG00000012519.ENSBTAG00000031753",0.00129484782111859,"vivo",17
"ENSBTAG00000034077.ENSBTAG00000017846",0.0238069410331894,"vivo",17
"ENSBTAG00000026236.ENSBTAG00000019929",0.0186342466081861,"vivo",17
"ENSBTAG00000021105.ENSBTAG00000014031",0.00309775459434225,"vivo",17
"ENSBTAG00000014465.ENSBTAG00000019929",0.000917400277578141,"vivo",17
"ENSBTAG00000005077.ENSBTAG00000015910",0.0711361787313298,"vivo",17
"ENSBTAG00000008300.ENSBTAG00000008165",0.0104290386764741,"vitro",17
"ENSBTAG00000004148.ENSBTAG00000003255",0.00841141916627327,"vitro",17
"ENSBTAG00000013103.ENSBTAG00000010682",0.0670092432860798,"vitro",17
"ENSBTAG00000021466.ENSBTAG00000010682",0.0600769123455686,"vitro",17
"ENSBTAG00000000575.ENSBTAG00000015296",0.0139067868245813,"vitro",17
"ENSBTAG00000021945.ENSBTAG00000011741",0.00149249891381721,"vitro",17
"ENSBTAG00000005947.ENSBTAG00000015910",0.0189481940286353,"vitro",17
"ENSBTAG00000015991.ENSBTAG00000024015",0.13024553139556,"vitro",17
"ENSBTAG00000021217.ENSBTAG00000010682",0.0447007779771511,"vitro",17
"ENSBTAG00000008300.ENSBTAG00000011741",0.00236251348054994,"vitro",17
"ENSBTAG00000008300.ENSBTAG00000001462",0.0084673274019402,"vitro",17
"ENSBTAG00000000476.ENSBTAG00000003781",0.0413973501484508,"vitro",17
