	Zo_IVT_NP_3	Zo_IVT_NP_6	Zo_IVT_NP_10	Zo_IVT_NP_13	Zo_IVT_NP_15	Zo_IVT_NP_18	Zo_IVT_NP_20	Zo_IVT_NP_21	Zo_IVT_NP_23	Zo_IVT_NP_26	Zo_IVT_NP_28	Zo_IVT_PR_1	Zo_IVT_PR_2	Zo_IVT_PR_3	Zo_IVT_PR_5	Zo_IVT_PR_7	SW_IVT_NP_1	SW_IVT_NP_2	SW_IVT_NP_3	SW_IVT_NP_4	SW_IVT_NP_5	SW_IVT_NP_6	SW_IVT_PR_1	SW_IVT_PR_2	SW_IVT_PR_3	SW_IVT_PR_4
ENSBTAG00000018146	5.697981676	5.697981676	5.697981676	5.697981676	5.697981676	5.697981676	5.697981676	5.697981676	5.697981676	5.697981676	7.101580958	5.697981676	5.697981676	5.697981676	5.780506537	5.82718363	5.960538842	6.051782865	5.827522221	5.594962413	5.638965838	6.163601566	5.481344407	5.681924422	5.869922188	5.729802576
ENSBTAG00000018147	5.644081889	5.644081889	5.644081889	5.644081889	5.644081889	5.644081889	5.644081889	5.644081889	5.644081889	5.644081889	5.644081889	5.644081889	5.644081889	5.644081889	5.830251695	5.935551662	5.644171301	5.81162431	5.678850312	5.909952304	5.949333614	5.348698724	5.525398726	5.635007423	5.629233694	5.790448729
ENSBTAG00000018151	5.710972231	6.33486192	7.886874106	5.710972231	5.710972231	9.474473294	5.710972231	5.710972231	5.710972231	5.710972231	5.710972231	5.710972231	5.710972231	5.710972231	5.791684904	5.837336999	5.72907196	7.487099619	5.853848334	5.518562017	6.096248928	5.57042839	6.385419013	5.847793619	5.385148114	6.774080743
ENSBTAG00000018152	8.277054145	11.80679718	10.43969687	9.135696858	9.908979439	9.340770621	10.41221003	10.7360498	9.352128691	10.27370917	10.5826109	10.06222296	9.683282101	9.88631479	8.044097608	11.72094223	9.7748663	9.078686246	9.376057625	10.04557306	10.75718138	9.361146728	10.26843455	9.422115292	10.7940775	9.031605508
ENSBTAG00000018153	5.289553064	8.998720553	8.037567707	8.712492722	8.843583152	5.289553064	7.490627959	9.799282202	9.576251468	10.08250279	9.268293383	5.289553064	5.289553064	7.77211713	5.367352118	10.27724512	7.711648117	7.744181635	7.694115035	7.795335755	7.523202177	7.807955862	7.942638349	7.593033299	7.724714447	7.709463467
ENSBTAG00000018155	5.66199159	5.66199159	5.66199159	8.544803859	5.66199159	5.66199159	5.66199159	7.464997668	9.344769363	5.66199159	8.459360778	5.66199159	6.274160324	5.66199159	5.741187921	5.785982355	6.949674614	6.015077454	6.04129853	7.749704286	8.108471127	7.229585648	6.388053503	6.093022446	7.640244607	5.707029399
ENSBTAG00000018156	5.815592763	5.815592763	5.815592763	5.815592763	5.815592763	5.815592763	5.815592763	5.815592763	9.207807838	5.815592763	5.815592763	5.815592763	5.815592763	5.815592763	5.893874656	5.938151873	5.589362747	6.122018758	5.805909716	5.827063806	5.827323662	6.235609896	6.182792687	5.934794449	6.096170533	6.460744072
ENSBTAG00000018158	9.40361661	5.685196128	10.03303557	5.685196128	5.685196128	5.685196128	5.685196128	5.685196128	5.685196128	9.123443592	5.685196128	5.685196128	5.685196128	5.685196128	5.763169103	5.807271592	6.436607788	6.899290559	6.55129369	6.255135	7.00165949	6.3257435	6.641870952	6.248647826	6.863692421	7.148876855
ENSBTAG00000018159	5.570509224	9.568213373	5.570509224	5.570509224	9.76942128	5.570509224	5.570509224	5.570509224	7.403311535	9.555252826	5.570509224	6.735532844	5.570509224	5.570509224	5.648559503	5.692705715	6.687765755	6.27236402	6.236356829	6.921761666	6.942971225	5.767575363	6.630654151	6.103066331	6.446943215	6.394219845
ENSBTAG00000018160	5.445926957	5.445926957	8.504705373	9.742602921	5.445926957	5.445926957	9.664471721	8.072199668	9.441464314	5.445926957	9.394364026	9.424014945	5.445926957	7.312350194	7.637288991	8.476370777	8.555647553	7.21087095	6.395126488	9.191083569	8.464053771	7.44358671	7.961679343	6.086362702	8.372350417	7.53085098
ENSBTAG00000018161	5.820397266	5.820397266	5.820397266	8.004603846	5.820397266	5.820397266	5.820397266	5.820397266	5.820397266	5.820397266	5.820397266	5.820397266	5.820397266	5.820397266	5.905351837	5.953403204	6.268718252	5.480558531	5.810700455	6.406411677	6.069790414	6.534451648	5.958448577	5.283979987	5.803455618	5.539512137
ENSBTAG00000018162	5.892815107	5.892815107	5.892815107	5.892815107	5.892815107	5.892815107	5.892815107	5.892815107	5.892815107	5.892815107	5.892815107	5.892815107	5.892815107	5.892815107	6.085326724	6.194213699	5.691987527	5.936713352	6.636994702	5.955581557	6.049781222	5.767649731	5.894347557	5.916779593	5.574212281	5.842681676
ENSBTAG00000018164	5.745713989	5.745713989	5.745713989	5.745713989	5.745713989	5.745713989	5.745713989	5.745713989	5.745713989	5.745713989	5.745713989	5.745713989	5.745713989	5.745713989	5.938501099	6.047543896	5.603349826	6.086912575	5.675848225	5.631992504	5.651628202	5.407185408	6.20801124	5.486326911	5.822850668	6.179677666
ENSBTAG00000018165	5.510383763	5.510383763	5.510383763	5.510383763	5.510383763	5.510383763	5.510383763	5.510383763	5.510383763	5.510383763	5.510383763	5.510383763	5.510383763	5.510383763	10.34946348	5.632877762	4.987192484	5.807413684	5.919504773	5.776811969	5.710849868	5.89686625	6.003128657	5.731883563	5.382235005	6.306849427
ENSBTAG00000018169	5.707104985	5.707104985	5.707104985	5.707104985	5.707104985	5.707104985	5.707104985	5.707104985	5.707104985	7.77168794	5.707104985	5.707104985	5.707104985	5.707104985	5.786036261	5.830680777	5.919066568	5.777434006	5.989771004	5.684959125	5.981320745	5.677682128	5.582409257	5.701845815	6.240595338	5.789013674
ENSBTAG00000018172	5.795066172	5.795066172	5.795066172	5.795066172	5.795066172	5.795066172	5.795066172	5.795066172	5.795066172	5.795066172	5.795066172	5.795066172	5.795066172	5.795066172	5.990861722	6.101606131	6.298305308	5.421380049	5.579494714	6.182374696	5.816668289	5.870387337	5.883879614	5.376552072	6.124851446	5.318308775
ENSBTAG00000018175	5.690795218	5.690795218	5.690795218	5.690795218	5.690795218	7.788766659	5.690795218	5.690795218	5.690795218	5.690795218	5.690795218	5.690795218	5.690795218	8.659152671	5.769751121	5.814409565	5.519224493	5.828273406	6.473502697	6.225943103	6.55916691	5.727558833	5.863333982	5.408563706	6.038228173	5.744668617
ENSBTAG00000018176	5.691331036	5.691331036	5.691331036	5.691331036	5.691331036	5.691331036	5.691331036	5.691331036	5.691331036	5.691331036	5.691331036	5.691331036	5.691331036	5.691331036	5.86945543	5.970204811	5.696618556	5.798008794	5.749465551	5.460798187	5.481785032	5.975021861	5.782990091	5.855763169	5.672812458	5.753015139
ENSBTAG00000018178	6.109900466	6.109900466	6.109900466	6.109900466	6.109900466	6.109900466	6.109900466	6.109900466	6.109900466	6.109900466	6.109900466	9.132187462	6.109900466	6.109900466	6.204156251	6.257468501	6.124628658	5.067058723	5.153496666	6.253961531	6.340445534	6.765770396	6.969867352	6.771162138	6.501240745	6.613375942
ENSBTAG00000018179	5.716725656	5.716725656	5.716725656	5.716725656	5.716725656	5.716725656	5.716725656	5.716725656	5.716725656	5.716725656	8.604405101	5.716725656	5.716725656	5.716725656	5.795904231	5.840688622	5.687072756	6.134567412	6.16311544	6.062494622	6.014426921	6.04659045	5.719011476	5.987937238	5.066398859	5.889365646
ENSBTAG00000018180	5.663323662	5.663323662	5.663323662	5.663323662	5.663323662	5.663323662	5.663323662	5.663323662	5.663323662	5.663323662	5.663323662	5.663323662	5.663323662	5.663323662	5.846508903	5.950120763	5.638274351	5.548957872	5.782020987	5.660522125	5.59406768	5.545577866	5.652220596	6.118196713	5.813088021	5.48963465
ENSBTAG00000018181	5.808446312	5.808446312	5.808446312	5.808446312	5.808446312	5.808446312	5.808446312	5.808446312	5.808446312	5.808446312	5.808446312	5.808446312	5.808446312	5.808446312	5.986680966	6.087492713	5.617281328	5.927707831	5.99456513	5.710162187	5.818719472	5.90181743	6.005619555	5.918174987	5.59149714	5.918174987
ENSBTAG00000018182	5.621238422	5.621238422	5.621238422	5.621238422	5.621238422	5.621238422	5.621238422	5.621238422	5.621238422	5.621238422	5.621238422	5.621238422	5.621238422	5.621238422	5.803807701	5.907071165	5.555376478	5.466374514	5.52531683	5.801446726	5.5186517	5.647156043	5.830557005	5.669038535	5.77845507	5.506532898
ENSBTAG00000018185	5.77311128	5.77311128	5.77311128	5.77311128	5.77311128	5.77311128	5.77311128	5.77311128	5.77311128	5.77311128	5.77311128	5.77311128	5.77311128	5.77311128	5.963936314	6.071869336	5.764618845	6.150891262	6.210654497	5.696705746	5.894800869	5.73768537	5.542091503	5.925784438	5.519867024	5.794223258
ENSBTAG00000018186	10.49715009	10.24421867	10.66564179	9.132395404	10.49431639	9.857230684	9.205427895	10.27260429	10.25218094	9.532995118	10.02589027	9.411080984	9.780779855	7.912407379	5.711499012	9.412707399	9.628936981	8.716505553	8.885798596	10.66205967	10.44437995	9.709879975	9.515356907	8.66467614	9.755322868	8.640166302
ENSBTAG00000018188	9.134534742	6.450867283	6.450867283	5.824288817	5.824288817	5.824288817	7.528444982	10.05254838	8.205322905	5.824288817	8.880857541	9.129264466	5.824288817	5.824288817	5.905349337	5.95119818	7.428644068	6.205322654	6.06858738	8.7173777	8.213643836	7.745235515	6.662179029	5.488475884	7.20202904	5.653911126
ENSBTAG00000018189	6.856025215	6.856025215	11.60180971	6.856025215	10.97865989	6.856025215	9.665456968	11.18333431	6.856025215	10.33122037	6.856025215	6.856025215	9.161582462	10.7989798	6.940410817	6.988140368	8.272203205	7.152138654	6.721407833	9.845607226	9.161808925	10.52268319	7.483015467	6.281487893	9.441076347	6.068468133
ENSBTAG00000018192	5.692034207	5.692034207	5.692034207	7.146049339	5.692034207	5.692034207	5.692034207	5.692034207	5.692034207	5.692034207	5.692034207	5.692034207	9.195163601	5.692034207	5.770106163	5.814264636	6.284366022	6.417571259	5.940627432	6.214821467	6.343827293	5.760872734	5.912770213	6.167288418	6.136531873	5.560581621
ENSBTAG00000018196	5.599965814	9.660532847	11.04993493	9.654008379	9.038838526	9.642149171	10.67041139	9.899019548	10.02276104	11.95307238	10.0958423	8.924004226	10.30632178	9.600786767	5.678412352	5.722782693	9.485553551	9.083512458	8.79568884	10.3262177	10.31516647	9.218365253	9.44174776	8.162481596	9.91400363	8.821335434
ENSBTAG00000018198	5.78132548	5.78132548	5.78132548	5.78132548	5.78132548	5.78132548	5.78132548	5.78132548	5.78132548	5.78132548	5.78132548	5.78132548	5.78132548	5.78132548	5.953563978	6.050984223	5.789676364	5.890628825	5.915406284	5.82314195	5.744034877	5.866791356	5.714361718	5.968154832	5.669639719	5.972479719
ENSBTAG00000018199	5.780950426	5.780950426	5.780950426	5.780950426	5.780950426	5.780950426	8.807085562	9.199472519	5.780950426	5.780950426	5.780950426	5.780950426	5.780950426	9.927083823	5.860412064	5.905356559	5.557101674	7.776883322	6.134291303	5.790546258	5.926060217	5.887663718	6.617830841	6.849297792	5.722541886	7.186657049
ENSBTAG00000018200	5.760753793	5.760753793	5.760753793	5.760753793	5.760753793	5.760753793	5.760753793	5.760753793	5.760753793	5.760753793	5.760753793	5.760753793	5.760753793	5.760753793	5.931274213	6.027722692	5.523924995	5.853159274	5.749164559	5.916873466	5.961795706	5.75195581	5.796651395	5.936934181	5.687558373	5.77851989
ENSBTAG00000018201	5.749731975	5.749731975	5.749731975	5.749731975	5.749731975	5.749731975	5.749731975	5.749731975	5.749731975	5.749731975	5.749731975	5.749731975	5.749731975	5.749731975	5.910787779	6.001882953	5.758508389	5.839533666	5.84291163	5.588831849	5.620139746	5.858998328	5.873617472	5.825025396	5.748161028	5.940574108
ENSBTAG00000018202	6.17597778	6.17597778	6.17597778	6.17597778	6.17597778	6.17597778	6.17597778	6.17597778	6.17597778	6.17597778	6.17597778	6.17597778	6.17597778	6.17597778	6.365139047	6.472131022	5.925633244	6.389083114	6.326245832	5.982826905	6.043118149	6.30810673	6.427914535	6.535681448	5.934554285	6.297442563
ENSBTAG00000018203	5.812788414	5.812788414	5.812788414	5.812788414	5.812788414	5.812788414	5.812788414	5.812788414	5.812788414	5.812788414	5.812788414	5.812788414	5.812788414	5.812788414	5.996097198	6.099778936	5.761208116	5.84538708	5.693124756	5.749910195	5.754271816	6.08656976	5.809263849	6.25836068	5.705129868	5.898294331
ENSBTAG00000018204	5.6619965	5.6619965	5.6619965	5.6619965	5.6619965	5.6619965	5.6619965	5.6619965	5.6619965	5.6619965	5.6619965	5.6619965	5.6619965	5.6619965	5.812621757	5.897817283	5.748987801	5.601783392	5.6900553	5.620090685	5.555093983	5.825329096	5.791469318	5.676459434	5.653368359	5.731895693
ENSBTAG00000018205	5.783704494	5.783704494	9.548639865	5.783704494	5.783704494	5.783704494	5.783704494	10.05519078	7.664356096	5.783704494	5.783704494	5.783704494	9.289648167	5.783704494	5.863792445	5.909091191	6.027928059	8.47007335	6.197019148	6.634913167	6.599607571	6.201833499	6.808839939	6.217799791	5.900074859	8.38554586
ENSBTAG00000018206	5.657143793	5.657143793	5.657143793	5.657143793	5.657143793	5.657143793	5.657143793	5.657143793	5.657143793	5.657143793	5.657143793	5.657143793	5.657143793	5.657143793	5.843040996	5.948186776	5.800698615	5.633209439	5.405663735	5.601904834	5.405663735	6.032763268	5.678562521	5.77951846	5.900758511	5.573163371
ENSBTAG00000018207	5.665992149	8.780216645	8.388008725	8.690037862	8.331126615	9.408315817	9.837187283	9.413212685	9.657537752	10.08018139	10.01500217	5.665992149	8.943161812	9.721475622	8.60349342	5.789172754	8.953122234	8.268894031	8.655128673	9.744547254	8.573364183	8.669888925	8.312468204	7.659591889	7.783360622	7.506476871
ENSBTAG00000018213	5.84649443	5.84649443	5.84649443	5.84649443	5.84649443	5.84649443	5.84649443	5.84649443	9.720833844	5.84649443	5.84649443	5.84649443	8.281934656	5.84649443	5.925365545	5.969976032	5.975532055	7.291497375	5.760147386	6.016496879	6.019177489	6.189008999	6.344036423	6.026623366	5.615630683	6.517721265
ENSBTAG00000018214	9.776238627	8.923405854	9.358533048	8.592709345	9.02626215	5.33777589	5.33777589	9.084064409	9.787846141	9.525009717	9.734149005	5.33777589	8.729763607	7.890493891	9.657907587	5.460204042	8.544984116	7.050871101	7.333605929	8.787176852	7.507028558	7.512395529	7.811531704	7.105337011	7.399562059	7.447870809
ENSBTAG00000018216	8.655852623	9.194280589	5.368192066	5.368192066	9.165930502	9.449753749	5.368192066	7.139911174	5.368192066	5.368192066	8.609674057	5.368192066	5.368192066	5.368192066	10.03453764	5.490031261	7.104322019	6.849732	6.835885431	6.674108366	6.931648374	6.876282544	6.530018435	6.751498804	6.804943047	6.417924064
ENSBTAG00000018218	5.730765297	5.730765297	5.730765297	5.730765297	5.730765297	5.730765297	5.730765297	5.730765297	5.730765297	5.730765297	5.730765297	5.730765297	5.730765297	5.730765297	5.893321141	5.985264757	5.548998411	5.704263615	5.894296757	5.824381764	5.902582763	5.770964223	5.71657891	5.798047585	5.738197926	5.837722329
ENSBTAG00000018220	5.789088548	5.789088548	5.789088548	5.789088548	5.789088548	5.789088548	5.789088548	5.789088548	5.789088548	5.789088548	5.789088548	5.789088548	5.789088548	5.789088548	5.97860342	6.085795399	5.521625773	5.824120031	6.408501089	5.786508462	5.699824254	5.620641583	5.89247801	5.812581745	5.81919267	5.781375984
ENSBTAG00000018223	5.67760252	5.67760252	5.67760252	5.67760252	5.67760252	5.67760252	5.67760252	5.67760252	5.67760252	5.67760252	5.67760252	5.67760252	5.67760252	5.67760252	5.868076555	5.975811048	5.529717311	5.472597784	5.433378985	5.67829902	5.760392224	5.897161777	5.627552892	6.298008993	5.727822	5.709560438
ENSBTAG00000018224	5.736306656	5.736306656	5.736306656	5.736306656	5.736306656	5.736306656	5.736306656	5.736306656	5.736306656	5.736306656	5.736306656	5.736306656	5.736306656	5.736306656	5.897952677	5.989381685	5.816901343	5.773673263	5.761362114	5.679812292	5.739183535	5.754666576	5.669804226	5.838241497	5.943052626	5.867678195
ENSBTAG00000018227	5.403159797	8.607992492	7.652276145	5.403159797	8.497264162	7.729260712	5.403159797	7.608130889	9.458421817	5.403159797	9.36967207	5.403159797	9.228301979	8.452365627	9.076164297	5.525178577	7.369422919	7.594697271	6.716702835	7.503115211	7.239422669	7.479839949	7.088583609	6.619993326	7.261727762	7.185865869
ENSBTAG00000018229	5.66873658	5.66873658	5.66873658	5.66873658	5.66873658	5.66873658	5.66873658	5.66873658	5.66873658	5.66873658	5.66873658	5.66873658	5.66873658	5.66873658	5.80024554	5.87462865	5.624406189	5.792353886	5.76766661	5.726651612	5.59393912	5.70839046	5.73210092	5.614351472	5.685093518	5.76766661
ENSBTAG00000018232	5.656490759	5.656490759	5.656490759	5.656490759	5.656490759	5.656490759	5.656490759	5.656490759	5.656490759	5.656490759	5.656490759	5.656490759	5.656490759	5.656490759	5.839760611	5.943420327	5.548800394	5.75024189	5.797457923	5.746196885	5.813621788	5.446242528	5.889452025	5.638894957	5.437810298	5.654683088
ENSBTAG00000018234	5.760690888	5.760690888	5.760690888	5.760690888	5.760690888	5.760690888	5.760690888	5.760690888	5.760690888	5.760690888	5.760690888	5.760690888	5.760690888	5.760690888	5.92674787	6.020671772	5.677620809	5.880639132	5.842349697	5.739251692	5.809508361	5.797115982	5.90362032	5.879823003	5.529091497	5.91744059
ENSBTAG00000018235	5.726972726	5.726972726	5.726972726	5.726972726	5.726972726	5.726972726	5.726972726	5.726972726	5.726972726	5.726972726	5.726972726	5.726972726	5.726972726	5.726972726	5.898948954	5.996220857	5.778451365	5.84405034	5.56054706	5.574521365	5.662728227	5.69784894	5.901263318	5.938923205	5.76154817	5.891444782
ENSBTAG00000018236	6.155836545	9.654612512	8.857494276	9.950925803	5.551259728	9.094014085	9.727966546	9.138820257	9.315032376	10.36122181	7.195576227	10.45930852	5.551259728	5.551259728	5.629473892	10.2829366	8.303659814	7.650121825	9.03459499	8.459007932	8.181402819	8.224895251	7.873880147	8.354235121	7.968682661	6.815592168
ENSBTAG00000018237	5.632798805	5.632798805	5.632798805	5.632798805	5.632798805	5.632798805	5.632798805	5.632798805	5.632798805	5.632798805	5.632798805	5.632798805	5.632798805	5.632798805	5.78889075	5.877178303	5.615247883	5.738292394	5.835637701	5.646914631	5.531203526	5.750205355	5.67149483	5.672919757	5.498219539	5.679891896
ENSBTAG00000018238	5.711008877	5.711008877	5.711008877	8.618157037	5.711008877	5.711008877	5.711008877	5.711008877	5.711008877	5.711008877	5.711008877	5.711008877	5.711008877	5.711008877	7.894547299	5.833412341	5.816852707	5.888740424	6.429577282	6.597357799	6.640472268	6.021729966	6.408418648	6.230498308	5.850676621	6.684480413
ENSBTAG00000018239	5.715168724	5.715168724	5.715168724	5.715168724	5.715168724	5.715168724	5.715168724	5.715168724	5.715168724	5.715168724	5.715168724	5.715168724	5.715168724	8.46130263	5.7932965	5.837486546	5.943902215	5.978959836	6.106834135	5.920988057	6.016400526	5.559032526	5.755369337	5.752323608	5.754500388	5.86941415
ENSBTAG00000018240	9.68702514	9.795399392	9.782220208	10.54243084	9.707248665	9.482160707	11.01416363	9.514010566	9.287351129	10.47314935	9.363394169	10.30491581	8.068301595	4.686015757	10.31987082	8.972651927	9.514020438	8.870231825	8.837013366	9.798733895	9.470621661	9.263182129	9.017445449	8.812547852	10.24227883	8.772224708
ENSBTAG00000018244	5.779448004	5.779448004	5.779448004	5.779448004	5.779448004	5.779448004	5.779448004	5.779448004	5.779448004	5.779448004	5.779448004	5.779448004	5.779448004	5.779448004	5.958086623	6.059126856	5.443952128	5.915266879	5.90457771	5.791230403	5.758587201	5.95465955	5.92472739	5.823608715	5.694484671	5.999420652
