	Zo_NP_1	Zo_NP_3	Zo_NP_4	Zo_NP_5	Zo_NP_6	Zo_NP_8	Zo_NP_9	Zo_NP_10	Zo_NP_11	Zo_NP_12	Zo_NP_13	Zo_NP_14	Zo_NP_15	SW_NP_1	SW_NP_3	SW_NP_5	Zo_PR_1	Zo_PR_2	Zo_PR_3	Zo_PR_4	SW_PR_1	SW_PR_2	SW_PR_3	SW_PR_4	SW_PR_5	SW_PR_6	SW_PR_7
ENSBTAG00000020315	5.422487525	5.518083259	6.285403192	5.787121359	6.597405221	5.595729814	6.16913116	6.500944829	6.240851246	5.456725477	7.056125612	5.937380472	6.790224995	5.900044336	5.418055164	5.759070674	6.683356024	5.494241437	6.726296262	6.819199951	5.773246044	7.722287334	5.902283849	5.988366687	6.174087709	6.378026127	9.406738761
ENSBTAG00000020316	8.097879707	7.721018734	8.040428253	8.061505674	7.872864927	7.50736123	7.858531204	7.457204335	7.980881314	8.039543995	7.689186043	7.679183159	7.854891143	6.892863198	7.41364056	7.40172745	6.182418347	7.229027306	6.294789479	7.553061939	7.527810856	7.368765326	7.459460427	7.333590846	7.235394531	7.454926149	7.263608823
ENSBTAG00000020318	5.621166339	5.200997439	5.759982972	5.554305922	6.063205104	5.518658792	5.348628139	5.453833975	4.930525872	4.919627867	4.486909181	5.118306924	5.515603167	5.538323212	5.379766903	5.405940379	5.504452964	4.587903884	5.177951974	5.688806901	5.673137428	5.167649804	5.612841818	5.201852352	5.253884742	4.960499294	5.386118956
ENSBTAG00000020319	5.548678005	5.346490325	5.223161331	4.747081398	5.269223136	5.301326594	4.603483057	4.636579892	4.38042839	5.442737451	4.874923477	5.256782514	5.62105201	5.468553042	5.880072906	4.749076865	5.619865636	5.543948445	5.50741562	4.786808183	5.629337259	5.247646294	5.03619193	4.676164518	5.473430349	5.485118871	4.821760288
ENSBTAG00000020321	4.379348882	6.268427537	5.101907392	6.011856602	5.193713271	5.781060187	5.469261357	5.455302953	5.009218299	5.746214849	5.478595762	5.696400473	5.965028537	5.205831956	5.673366713	5.472525102	5.293607639	5.513645465	5.331395067	5.628005773	5.820236761	5.778115097	4.993433523	5.31468589	5.084781061	5.669095238	5.204239218
ENSBTAG00000020327	7.114401649	6.010517735	5.996105121	6.576443877	6.655595902	6.680180968	6.320902513	6.425233704	6.177714125	6.289655902	6.113685179	6.068973572	6.789252125	6.11340009	6.166475943	6.733545229	6.502552196	5.898895766	6.319536687	5.968587636	6.046357563	5.949431671	6.357562663	6.691855973	5.885082605	6.40177917	6.338138674
ENSBTAG00000020330	9.155564303	8.048949273	9.02856107	8.74357193	8.938265212	8.580510109	8.14066449	8.038485739	9.361446132	8.667788118	8.381841076	8.516475486	8.700424621	8.564257936	9.04428226	9.07706368	8.192417132	7.223983368	8.452909962	8.119890735	8.101943923	7.103476189	8.291571341	8.126331891	7.811128244	8.130730126	7.185353443
ENSBTAG00000020331	5.672866993	6.89707606	6.670455587	6.665134548	5.813407025	5.88138877	5.90740449	6.918550363	6.109716685	6.216728738	6.161612602	5.766881309	6.497040414	6.372968144	6.24500944	6.527868509	6.512635929	6.526340223	6.373410972	6.410584952	6.591741535	5.792524153	6.902998638	6.492548468	7.04158558	6.831771527	5.955842915
ENSBTAG00000020332	6.785158956	6.853933545	6.792321727	7.249089369	6.805604399	6.361814642	7.022188334	6.574320432	6.919330164	6.839834806	6.867569614	6.180472327	6.596137124	5.858724918	6.710675243	6.44717389	6.383234047	5.848586329	6.050237241	6.11665368	7.018165413	6.447551373	6.978422547	6.684437689	6.954524334	6.874649219	6.346638547
ENSBTAG00000020334	5.848522526	5.493812775	5.976663387	5.961763629	5.261360359	4.686448628	5.486698018	5.526311318	5.801143165	6.279103018	5.68202587	5.806699072	5.658619963	5.480990612	5.495576271	5.704900396	4.970586613	4.976339404	5.626402875	5.482066043	5.327689453	4.81661733	5.387525146	5.986499916	5.356151669	5.150993228	5.911534765
ENSBTAG00000020335	4.623225794	4.693124319	4.596328682	4.557304005	4.567076629	4.495579351	4.687516778	5.190881857	4.476986751	4.639929947	5.347002377	5.751918931	4.718947658	4.746691955	4.663298105	5.139748142	4.762275761	4.767614049	4.678250668	4.848732871	4.791669349	4.448736231	4.607469858	5.095143019	4.688998278	4.556529306	5.449067371
ENSBTAG00000020338	5.643416083	4.53369895	5.104643275	5.61212376	5.0680187	5.051760884	5.871895965	5.884788989	5.507450796	5.48378901	5.331083711	5.135920222	6.21972525	6.231603442	5.765428398	5.441837701	5.675079779	5.322160947	5.793579383	6.399624652	5.560328349	5.429363769	5.476004993	5.146581542	5.549208578	5.361272429	5.183271749
ENSBTAG00000020340	5.811973306	5.004943365	5.554476151	6.172349557	6.502753358	6.323084024	6.100696959	6.067239147	5.979902142	5.904845848	6.482932386	5.754685928	6.067703131	5.810370987	5.689997978	5.518842586	5.977028463	6.508222096	5.390864231	5.420606761	6.057545502	6.31786605	5.472168664	5.54554299	5.85037015	6.50029165	5.64603721
ENSBTAG00000020341	4.531011698	5.310442922	5.09190436	5.355376142	5.054227182	5.321194351	5.073299094	5.997784888	4.38212644	5.017122176	4.857300881	5.095089625	5.109156526	4.960513769	5.723424832	4.811802311	5.59596847	6.167267944	5.327983496	5.285598025	5.718419197	5.269032788	5.709363851	5.169827251	5.031644455	5.213030535	5.005367382
ENSBTAG00000020342	4.555764054	4.627221362	4.528267119	4.488372166	4.498362725	4.679369688	4.918336044	4.653423836	4.406263784	4.862354606	5.065141871	5.251856059	5.266140489	5.072205467	5.067914687	5.486883488	6.052799379	5.467260271	5.522134969	4.826822348	5.01281698	5.148570365	4.754240947	5.287408594	4.910276654	4.713740483	5.018562783
ENSBTAG00000020344	5.412855923	4.657691432	5.496012916	5.442260395	4.533287943	4.462723296	4.652157037	5.148956081	5.37478784	5.36329871	4.905014001	5.26073006	4.683177924	5.027516413	5.346550202	5.033136076	5.360982479	5.941133311	4.681746469	5.653263524	5.124911641	5.028427496	5.853833452	5.060613132	4.950618996	5.531620787	5.092093197
ENSBTAG00000020345	6.329234042	7.393612624	7.140799647	7.13685959	6.880297949	7.701469507	7.31574461	6.486900785	7.501596423	7.814244526	6.798229639	7.703712007	6.843531006	7.097800365	7.928523558	7.15523667	5.960388991	6.473646056	7.56358872	6.898294628	7.269144761	7.008002337	7.122242602	6.646013766	7.226527731	7.06732391	5.710986726
ENSBTAG00000020346	4.51759246	5.061154583	5.758696918	4.451112384	5.134790569	5.118155826	5.054752475	5.090055967	4.370114928	5.446010044	5.33099431	5.390900281	5.832543535	5.009550464	4.757595154	4.875462937	4.95644009	4.661206066	5.55705632	5.228515808	4.754868846	4.702285018	5.775232791	4.55602337	5.17964738	5.410516574	5.222829174
ENSBTAG00000020348	4.542245334	5.379654615	4.515739565	4.477282681	4.924183596	4.416456096	5.372961156	5.726238474	5.169583707	5.012768915	4.576134755	4.624333093	4.636574483	5.076692542	5.091761983	5.270311916	4.689935212	5.556662282	4.892369023	5.073191958	4.608517946	5.164755066	4.692289257	5.143884659	4.957364848	4.878611826	4.732977181
ENSBTAG00000020350	4.583100266	4.655090442	5.251700208	4.515205826	5.367708282	4.451634116	4.6493151	4.681488311	4.432485149	4.600304276	4.618519127	4.668892672	4.681686521	4.759836234	4.454404349	5.27485483	5.035939072	4.734423945	4.642386445	4.817970176	4.548035789	4.42099486	4.691950071	4.928447735	4.620136459	4.724078374	4.963262913
ENSBTAG00000020351	5.35007325	5.177108914	4.469619803	4.429756964	5.204620551	4.366706603	4.562766414	4.594675774	4.347714676	5.113967243	5.819142243	4.881163078	5.206899215	4.37269306	4.840350073	4.893968354	5.810795946	4.663162558	4.571879854	4.74602363	5.179324363	4.025267895	5.73559495	4.903532417	4.818591898	5.734754096	5.046910177
ENSBTAG00000020352	4.71603252	5.923801738	5.511930024	4.650471213	4.660190397	5.131119493	4.779971938	4.811039545	4.570593161	4.732645329	5.518192966	5.089969454	5.103677213	5.575284169	5.089810831	5.253606829	6.063444369	5.18843368	4.802715378	5.581545344	5.043061939	5.990093369	4.737099883	5.083778332	5.214733008	4.851008619	5.244419272
ENSBTAG00000020353	4.658290219	5.04882865	4.926486486	4.586971686	4.597544354	4.52019389	5.47945467	4.761640229	4.500079191	5.174849342	4.695495345	5.257700461	4.761848434	4.574571966	5.387099767	4.603402806	4.808848423	4.814623734	4.717944544	5.229602615	5.298398953	5.16622131	4.519669387	4.323200923	4.537114518	5.033045965	4.78736563
ENSBTAG00000020355	8.225635709	8.385009919	8.160282798	8.629406372	8.340360062	8.640787084	8.365922603	8.495134339	8.400074645	7.640204212	8.278586393	8.368630002	8.750326633	8.918754524	8.819050981	8.545964278	8.395127605	6.821916783	8.805418542	7.543280126	8.113100862	7.325028099	7.909734617	8.11368285	8.00428398	8.009245853	7.420109745
ENSBTAG00000020356	6.627654442	6.853781285	6.058756113	6.84369528	6.732846691	6.484845563	6.296532466	6.359192721	6.687860766	6.834259874	6.284572885	6.2428223	6.438197041	6.43127816	6.251964131	6.464802617	6.185113544	6.199076106	6.491560217	6.899951757	6.251221756	7.608058666	6.595313171	6.223604492	6.207436187	6.389441403	6.312699636
ENSBTAG00000020357	6.469156766	5.679565115	5.50416123	5.619574762	5.852030911	5.752552601	6.239120444	6.174130383	6.020198999	5.723245595	6.505698013	5.991773884	5.843614418	5.839435777	6.330968415	5.725240527	6.117371573	6.229528809	5.837691584	5.402266175	6.38779221	6.475564514	5.777404041	5.817218173	5.924861963	5.748030401	5.664557748
ENSBTAG00000020359	6.996875989	7.157650826	6.206835548	7.007562913	6.582369616	6.492769846	6.884527883	6.227075746	6.795567109	6.756747043	6.358758175	6.5837527	6.203630373	6.56733466	6.667625025	6.268827043	6.476466113	6.066142714	5.175522231	6.746145343	6.71165322	6.510897349	6.422313968	6.0311567	6.352989793	5.895064302	6.651257471
ENSBTAG00000020361	4.665168395	4.737685975	4.637263466	4.596776558	5.067268036	4.532739119	4.731868322	5.490317903	5.172106604	4.682498443	5.706369301	5.475614637	4.764476898	5.531230327	5.840014553	4.883097703	4.842828643	5.755307645	6.122394935	5.568110202	5.750631206	5.46463504	4.440810642	4.828562863	5.324141501	4.96246228	5.42799173
ENSBTAG00000020363	5.05474563	4.981563055	4.944376746	5.086132818	4.904732402	4.992688426	5.544674306	5.182319757	4.774184863	4.490971532	4.211252468	5.421628092	4.907082511	5.144074922	5.725377305	4.593525014	5.402161267	5.649619363	4.554991289	5.075069478	5.679199082	5.632364587	4.910011438	5.084282011	5.190813131	4.650471603	4.709493384
ENSBTAG00000020364	4.682960201	4.753334385	4.655880054	4.616589814	4.626428941	4.554445124	4.747688684	5.714400803	4.535726001	4.699778026	5.495019963	5.554827091	4.779333451	5.217844076	5.118196985	5.407995859	5.149107794	5.655521192	4.764389399	6.119902637	4.607611826	4.245900435	4.946313505	5.277538894	4.807028395	5.324011042	5.324011042
ENSBTAG00000020366	6.342861217	7.167806046	6.343112969	6.44694746	6.057845774	6.618709525	6.082737445	6.509533284	6.577820086	6.682278093	6.02838164	6.734997648	6.325892083	6.196262835	7.024639248	6.383789535	6.52032291	7.213689085	6.600484433	6.083167404	6.905242613	6.615581839	6.315077347	5.929069518	6.544241049	6.673620599	6.173680981
ENSBTAG00000020367	6.479412365	6.456770755	6.104839705	6.632573375	6.773023456	6.841600596	6.187902619	6.059639571	6.149626739	6.710756759	5.667316315	6.82372552	6.164817629	6.358332708	6.006342815	5.754235026	6.424487197	5.865919012	5.778689694	5.974158454	5.901499864	7.16637893	5.995873492	6.164834347	5.990733979	6.169417747	6.615017108
ENSBTAG00000020369	4.789499385	4.871723608	4.757859317	5.024562341	5.394037926	4.639344148	4.865127249	4.90187417	4.617472985	4.809149099	4.829953354	4.887487949	4.902100557	4.951277344	4.760701626	5.327610857	4.95711759	4.963397215	4.858275763	5.058820289	4.692009733	4.379404663	4.803174915	4.995227326	4.88391682	4.718847914	5.301418646
ENSBTAG00000020371	6.865565649	6.33028168	6.631598066	7.499520008	6.278594031	6.683509131	6.196337286	5.686209519	6.778195058	6.863778926	6.386374455	5.872491466	6.27510965	6.044129964	5.928214849	6.338063989	5.633968172	5.64400505	5.517139444	5.703659693	5.938124442	5.72694741	6.221156882	6.174957694	6.021447798	6.333182625	6.691649113
ENSBTAG00000020373	5.038688399	5.573466473	5.1876192	4.954625909	5.067304651	5.371795094	5.216863131	5.550980321	5.844359676	5.644172636	5.181002797	5.592935562	4.841214926	5.253064196	5.111762577	5.579401525	6.052151525	5.223940704	5.512453784	5.314504062	5.26809865	6.035243228	5.519126371	5.518090685	5.068656929	4.979583858	5.563095685
ENSBTAG00000020374	5.862535242	4.753161598	5.302701616	6.31461965	5.595247945	5.768983236	5.534825829	5.631953083	5.706179375	5.089429677	4.431697781	5.875969434	5.857944849	6.095679558	5.382718567	5.543388566	5.395404094	6.480467015	5.471738734	5.505254095	5.23737023	5.465181539	4.948647637	5.569284174	5.577621746	5.735380505	5.283940186
ENSBTAG00000020376	8.352371418	8.793533886	8.868274986	8.100292014	7.490626974	8.963124526	8.698759255	8.041044196	8.982699805	8.679259638	8.274424383	8.371427122	8.29231873	8.010274493	6.684923424	9.02563142	7.848937163	8.15300614	8.414796175	7.748939301	6.709885296	8.176701701	8.65964941	8.858342504	6.695956245	8.174890656	9.044416553
ENSBTAG00000020378	7.421691531	6.484660269	7.374612432	6.764103088	7.285679652	7.15660132	6.836833147	6.841014791	7.416184354	7.208119873	6.376759763	6.754619087	7.331875629	6.974044834	6.836993193	6.841944443	6.267484636	6.487301497	6.513273538	6.700277056	7.046814257	6.383890149	6.637095817	6.909571779	6.766273379	6.340292265	7.355388
ENSBTAG00000020379	6.440569407	5.812173081	5.75884621	5.667927729	5.690683158	6.036638274	5.517235964	6.046770952	6.488777599	5.429135156	5.66259639	5.914367699	5.79088609	6.456810505	5.279284849	6.368971769	6.018411965	5.950667601	6.723250061	6.176136086	5.39795118	5.979119248	6.061855652	6.092107167	6.396514859	5.960476739	5.90009962
ENSBTAG00000020382	8.915844484	9.629638766	8.769374987	8.596851544	9.57589306	8.98575691	9.405517937	8.311947467	8.743278807	8.162126467	8.101334569	8.694757856	9.038258441	9.690345763	8.41343943	8.44559043	9.200812493	7.504963506	8.399776976	8.099515249	8.320618038	9.636447555	8.230802415	8.695893578	8.127598141	7.297450274	8.213049771
ENSBTAG00000020384	7.107690546	6.133445097	7.464719543	6.795713923	7.385492534	6.994049607	6.138954016	5.949746019	7.268922246	7.539633297	6.098173432	6.853451594	7.097014611	7.253201049	6.726897957	6.534335914	6.286612512	6.445464492	6.127157797	7.400180284	6.953594523	6.776477784	6.897019281	6.709487652	7.182664731	6.364464173	6.648363685
ENSBTAG00000020387	6.022614787	6.839026307	6.466247037	5.534414144	6.43975591	6.133075827	6.129774765	6.457253459	5.995714203	6.107216491	6.927038733	6.244517728	6.255796092	6.640794168	6.289260789	6.659354307	6.403142335	6.730562083	5.801383008	6.607332385	6.213167342	6.225452654	6.07744362	6.924380958	6.254897486	5.991314038	6.145721827
ENSBTAG00000020389	6.968337195	6.287912252	7.304367629	6.851857681	6.023338185	6.101498254	6.06063482	5.834176059	7.163373752	5.889331772	6.544524112	6.894792063	6.410183486	6.421631328	6.727545264	6.633641754	5.970896517	6.253009272	6.67746324	6.008555935	6.906308421	5.480072111	6.842804882	6.740227405	6.897085127	6.656956496	6.512440969
ENSBTAG00000020390	4.642973149	4.720746036	4.613045964	5.200697119	4.580498544	4.500946798	4.714506782	5.076422605	4.75034588	4.661559095	4.681237079	4.73565695	4.749478482	5.407376193	4.877741747	4.658352453	5.338947188	5.487781772	5.661951876	4.905185753	4.752308703	4.897137971	4.57662363	4.93206195	5.293650892	5.337425228	4.959348655
ENSBTAG00000020391	4.956414832	5.729002929	5.384849433	4.889889422	5.574033811	4.827599579	5.493941138	6.053824715	4.808836734	5.565846713	6.525985597	5.335850647	5.657657734	6.223632192	5.639974268	5.113656248	5.422056679	5.73688666	6.184701701	6.512889927	5.658552475	6.189938669	5.541243472	5.269693332	5.36906391	5.315897817	5.204928051
ENSBTAG00000020393	4.365299691	5.487890849	5.571589552	4.298603427	4.308490863	4.787572401	4.430345991	5.633837979	4.217342573	4.668725594	5.380687103	5.448513291	5.581179111	5.177638558	4.216692555	4.911268016	4.819530049	4.825318317	6.028624794	4.605407786	4.320466427	4.496478113	5.902125257	4.384029387	5.109872623	5.04903279	5.63600991
ENSBTAG00000020394	4.845333441	5.100587829	4.542457104	4.503967825	4.513606374	4.44309	5.758261878	4.663204002	4.424752481	4.585460183	4.885078127	5.115436176	4.663393812	4.729757048	5.246791995	4.818842774	5.332281255	4.741647283	5.114495079	5.119961829	4.915376001	4.942314753	4.906319994	5.017555262	4.928888062	4.921391971	4.875851519
ENSBTAG00000020395	5.560752253	5.760635582	5.328323982	5.535401543	5.844191739	5.359646062	5.069555443	6.045375075	5.400999192	5.630446387	5.568046342	5.826188558	5.661568615	5.681471059	5.594656332	5.57634024	5.36427568	5.585628549	6.489309941	5.629662561	5.707691602	5.85416119	5.428694729	5.680690116	5.732126102	6.038522581	5.589138202
ENSBTAG00000020397	4.503204452	4.582078661	5.124872297	4.428817633	4.439845161	4.359166903	4.575751054	4.611000817	4.338186823	4.522053589	4.542010228	4.597200725	4.61121798	4.645588839	4.396951895	4.474009458	5.00023269	4.669885296	4.569046745	4.761420603	4.539656303	4.893897089	4.479383123	4.273156221	4.871887011	4.85927639	4.416118942
ENSBTAG00000020398	5.607581934	6.106513275	5.393277214	5.52236674	5.642773333	6.116050141	6.540911182	6.293338361	6.007861276	6.160606037	6.146930039	5.672106616	5.646201194	5.861324919	6.339150136	5.388028509	5.720991775	5.876568402	5.424730365	6.351184364	6.224406988	5.687002233	5.474975927	5.483280383	6.237558598	6.330055012	5.616965778
ENSBTAG00000020399	6.873223291	6.934725591	7.218786569	6.350745926	6.536504402	7.17210614	6.584437889	6.675071325	6.979278735	6.59339223	6.615104586	5.958672475	6.780719253	6.529630509	6.646498905	6.426425424	6.787864778	6.664552975	6.393546889	6.630978486	6.702546064	7.439741895	7.070675685	6.270344486	6.597385986	6.476872154	6.552594815
ENSBTAG00000020400	4.623140892	4.986249603	4.596085617	4.556831463	4.566661552	4.494743848	4.687809926	5.884321715	4.476041918	4.63994327	5.351173502	4.706930456	4.719425629	4.800016676	4.669273617	4.553926815	4.773318001	5.386971727	4.688798815	4.860283505	4.356184645	5.090474795	5.454193709	4.679657331	4.613283776	5.062337373	4.640116211
ENSBTAG00000020402	4.648433949	5.893612696	5.372583894	5.106695785	5.597896638	5.224708401	5.451710485	5.235744473	5.496731998	5.760999732	6.769039485	5.531643286	6.08264881	5.450038192	6.054746696	5.898635157	5.67135637	5.679542767	5.759714438	5.394292632	5.894283431	5.445686466	5.640247457	5.389015217	5.530449674	5.24871078	5.483748473
ENSBTAG00000020405	7.396928005	7.377274515	7.33127673	7.103867946	7.081744892	7.767330262	7.920960978	7.047926843	7.966435378	7.453215252	7.539072302	7.054928588	7.502131826	7.174257648	7.446104956	6.942349309	6.557286478	7.146801769	7.485327666	6.579715925	7.872022757	7.276254295	7.429631859	7.275920559	7.575803849	7.617912402	7.191996826
